transaction_id,transaction_date,year,month,month_name,day_name,source_system,source_type,channel_id,sales_channel,customer_id,customer_segment,product_id,product_name,product_category,location_id,city,province,quantity,unit_price,gross_sales,promo_name,voucher_code,discount_rate,discount_amount,net_sales,payment_method,order_status
TRX00106,2025-01-24,2025,1,January,Friday,Aplikasi Kasir Digital,POS,C001,POS Kasir,CU0074,Loyal,P011,Paket Kopi dan Snack,Paket,L006,Bogor,Jawa Barat,2,35000,70000,Voucher Ongkir,ONGKIR5,0.05,3500,66500,Transfer Bank,Selesai
TRX00107,2025-01-24,2025,1,January,Friday,CSV Marketplace,CSV,C006,Website,CU0169,Reguler,P006,Mie Ayam Jamur,Makanan,L002,Jakarta Timur,DKI Jakarta,2,24000,48000,Diskon Produk,DISKON10,0.1,4800,43200,Transfer Bank,Selesai
TRX00108,2025-01-25,2025,1,January,Saturday,CSV Marketplace,CSV,C003,GoFood,CU0107,Baru,P001,Kopi Susu Gula Aren,Minuman,L005,Tangerang,Banten,1,18000,18000,Diskon Produk,DISKON10,0.1,1800,16200,Transfer Bank,Selesai
TRX00109,2025-01-25,2025,1,January,Saturday,API Marketplace,API,C005,Tokopedia,CU0124,Reseller,P006,Mie Ayam Jamur,Makanan,L005,Tangerang,Banten,3,24000,72000,Diskon Produk,DISKON10,0.1,7200,64800,E-Wallet,Selesai
TRX00110,2025-01-25,2025,1,January,Saturday,Excel Cabang,Excel,C004,GrabFood,CU0174,Loyal,P006,Mie Ayam Jamur,Makanan,L001,Bekasi,Jawa Barat,1,24000,24000,Bundling,BUNDLE12,0.12,2880,0,COD,Refund
TRX00111,2025-01-25,2025,1,January,Saturday,Database POS,Database,C001,POS Kasir,CU0117,Reguler,P009,Keripik Singkong,Snack,L003,Jakarta Selatan,DKI Jakarta,1,16000,16000,Voucher Ongkir,ONGKIR5,0.05,800,15200,E-Wallet,Selesai
TRX00112,2025-01-25,2025,1,January,Saturday,CSV Marketplace,CSV,C001,POS Kasir,CU0144,Reguler,P011,Paket Kopi dan Snack,Paket,L003,Jakarta Selatan,DKI Jakarta,2,35000,70000,Payday Sale,PAYDAY15,0.15,10500,59500,Kartu Debit,Selesai
TRX00113,2025-01-25,2025,1,January,Saturday,API Marketplace,API,C004,GrabFood,CU0012,Reseller,P002,Es Kopi Latte,Minuman,L006,Bogor,Jawa Barat,2,22000,44000,Tidak Ada,,0.0,0,0,E-Wallet,Refund
TRX00114,2025-01-25,2025,1,January,Saturday,Aplikasi Kasir Digital,POS,C002,ShopeeFood,CU0172,Reseller,P002,Es Kopi Latte,Minuman,L001,Bekasi,Jawa Barat,1,22000,22000,Voucher Ongkir,ONGKIR5,0.05,1100,20900,Kartu Debit,Selesai
TRX00115,2025-01-25,2025,1,January,Saturday,Database POS,Database,C002,ShopeeFood,CU0158,Reguler,P012,Dimsum Ayam,Makanan,L006,Bogor,Jawa Barat,2,28000,56000,Flash Sale,FLASH20,0.2,11200,44800,E-Wallet,Selesai
TRX00116,2025-01-26,2025,1,January,Sunday,Excel Cabang,Excel,C003,GoFood,CU0166,Reguler,P008,Roti Bakar Keju,Snack,L002,Jakarta Timur,DKI Jakarta,5,20000,100000,Diskon Produk,DISKON10,0.1,10000,90000,COD,Selesai
TRX00117,2025-01-26,2025,1,January,Sunday,CSV Marketplace,CSV,C001,POS Kasir,CU0006,Baru,P002,Es Kopi Latte,Minuman,L004,Depok,Jawa Barat,2,22000,44000,Voucher Ongkir,ONGKIR5,0.05,2200,41800,E-Wallet,Selesai
TRX00118,2025-01-26,2025,1,January,Sunday,Excel Cabang,Excel,C002,ShopeeFood,CU0151,Baru,P003,Teh Lemon,Minuman,L005,Tangerang,Banten,3,15000,45000,Voucher Ongkir,ONGKIR5,0.05,2250,42750,Transfer Bank,Selesai
TRX00119,2025-01-26,2025,1,January,Sunday,API Marketplace,API,C001,POS Kasir,CU0034,Reguler,P003,Teh Lemon,Minuman,L005,Tangerang,Banten,3,15000,45000,Tidak Ada,,0.0,0,45000,Transfer Bank,Selesai
TRX00120,2025-01-26,2025,1,January,Sunday,API Marketplace,API,C001,POS Kasir,CU0083,Baru,P001,Kopi Susu Gula Aren,Minuman,L002,Jakarta Timur,DKI Jakarta,3,18000,54000,Tidak Ada,,0.0,0,54000,E-Wallet,Selesai
TRX00121,2025-01-26,2025,1,January,Sunday,Excel Cabang,Excel,C005,Tokopedia,CU0093,Reguler,P012,Dimsum Ayam,Makanan,L004,Depok,Jawa Barat,2,28000,56000,Voucher Ongkir,ONGKIR5,0.05,2800,53200,QRIS,Selesai
TRX00122,2025-01-26,2025,1,January,Sunday,Aplikasi Kasir Digital,POS,C001,POS Kasir,CU0008,Baru,P004,Nasi Ayam Geprek,Makanan,L005,Tangerang,Banten,1,25000,25000,Payday Sale,PAYDAY15,0.15,3750,21250,COD,Selesai
TRX00123,2025-01-26,2025,1,January,Sunday,Database POS,Database,C001,POS Kasir,CU0021,Reguler,P007,Brownies Cokelat,Snack,L006,Bogor,Jawa Barat,2,30000,60000,Diskon Produk,DISKON10,0.1,6000,54000,Transfer Bank,Selesai
TRX00124,2025-01-26,2025,1,January,Sunday,Aplikasi Kasir Digital,POS,C006,Website,CU0153,Reguler,P005,Nasi Goreng Spesial,Makanan,L005,Tangerang,Banten,2,27000,54000,Diskon Produk,DISKON10,0.1,5400,48600,COD,Selesai
TRX00125,2025-01-27,2025,1,January,Monday,Aplikasi Kasir Digital,POS,C006,Website,CU0116,Loyal,P012,Dimsum Ayam,Makanan,L001,Bekasi,Jawa Barat,2,28000,56000,Tidak Ada,,0.0,0,56000,COD,Selesai
TRX00126,2025-01-27,2025,1,January,Monday,Excel Cabang,Excel,C004,GrabFood,CU0066,Reguler,P008,Roti Bakar Keju,Snack,L004,Depok,Jawa Barat,1,20000,20000,Diskon Produk,DISKON10,0.1,2000,18000,Transfer Bank,Selesai
TRX00127,2025-01-27,2025,1,January,Monday,Excel Cabang,Excel,C001,POS Kasir,CU0096,Loyal,P008,Roti Bakar Keju,Snack,L001,Bekasi,Jawa Barat,1,20000,20000,Tidak Ada,,0.0,0,20000,Kartu Debit,Selesai
TRX00128,2025-01-27,2025,1,January,Monday,Excel Cabang,Excel,C003,GoFood,CU0109,Loyal,P009,Keripik Singkong,Snack,L005,Tangerang,Banten,1,16000,16000,Flash Sale,FLASH20,0.2,3200,0,QRIS,Refund
TRX00129,2025-01-27,2025,1,January,Monday,Excel Cabang,Excel,C003,GoFood,CU0169,Reguler,P010,Paket Hemat UMKM,Paket,L003,Jakarta Selatan,DKI Jakarta,2,45000,90000,Tidak Ada,,0.0,0,90000,QRIS,Selesai
TRX00130,2025-01-27,2025,1,January,Monday,API Marketplace,API,C001,POS Kasir,CU0144,Reseller,P009,Keripik Singkong,Snack,L003,Jakarta Selatan,DKI Jakarta,2,16000,32000,Flash Sale,FLASH20,0.2,6400,25600,Kartu Debit,Selesai
TRX00131,2025-01-27,2025,1,January,Monday,Aplikasi Kasir Digital,POS,C001,POS Kasir,CU0069,Baru,P011,Paket Kopi dan Snack,Paket,L005,Tangerang,Banten,4,35000,140000,Flash Sale,FLASH20,0.2,28000,112000,E-Wallet,Selesai
TRX00132,2025-01-28,2025,1,January,Tuesday,CSV Marketplace,CSV,C002,ShopeeFood,CU0037,Loyal,P006,Mie Ayam Jamur,Makanan,L001,Bekasi,Jawa Barat,2,24000,48000,Diskon Produk,DISKON10,0.1,4800,43200,QRIS,Selesai
TRX00133,2025-01-28,2025,1,January,Tuesday,Database POS,Database,C004,GrabFood,CU0080,Loyal,P009,Keripik Singkong,Snack,L002,Jakarta Timur,DKI Jakarta,2,16000,32000,Tidak Ada,,0.0,0,32000,Kartu Debit,Selesai
TRX00134,2025-01-28,2025,1,January,Tuesday,Aplikasi Kasir Digital,POS,C002,ShopeeFood,CU0114,Reguler,P001,Kopi Susu Gula Aren,Minuman,L002,Jakarta Timur,DKI Jakarta,1,18000,18000,Tidak Ada,,0.0,0,18000,COD,Selesai
TRX00135,2025-01-28,2025,1,January,Tuesday,Aplikasi Kasir Digital,POS,C002,ShopeeFood,CU0073,Reguler,P007,Brownies Cokelat,Snack,L003,Jakarta Selatan,DKI Jakarta,1,30000,30000,Diskon Produk,DISKON10,0.1,3000,27000,Kartu Debit,Selesai
TRX00136,2025-01-28,2025,1,January,Tuesday,CSV Marketplace,CSV,C001,POS Kasir,CU0002,Baru,P011,Paket Kopi dan Snack,Paket,L003,Jakarta Selatan,DKI Jakarta,1,35000,35000,Voucher Ongkir,ONGKIR5,0.05,1750,33250,Transfer Bank,Selesai
TRX00137,2025-01-28,2025,1,January,Tuesday,Excel Cabang,Excel,C003,GoFood,CU0045,Baru,P005,Nasi Goreng Spesial,Makanan,L003,Jakarta Selatan,DKI Jakarta,1,27000,27000,Payday Sale,PAYDAY15,0.15,4050,22950,Kartu Debit,Selesai
TRX00138,2025-01-28,2025,1,January,Tuesday,API Marketplace,API,C006,Website,CU0011,Reguler,P009,Keripik Singkong,Snack,L005,Tangerang,Banten,1,16000,16000,Flash Sale,FLASH20,0.2,3200,0,COD,Dibatalkan
TRX00139,2025-01-29,2025,1,January,Wednesday,Database POS,Database,C005,Tokopedia,CU0030,Reguler,P010,Paket Hemat UMKM,Paket,L004,Depok,Jawa Barat,2,45000,90000,Tidak Ada,,0.0,0,90000,E-Wallet,Selesai
TRX00140,2025-01-29,2025,1,January,Wednesday,API Marketplace,API,C006,Website,CU0063,Reguler,P010,Paket Hemat UMKM,Paket,L004,Depok,Jawa Barat,1,45000,45000,Voucher Ongkir,ONGKIR5,0.05,2250,42750,COD,Selesai
TRX00141,2025-01-29,2025,1,January,Wednesday,API Marketplace,API,C006,Website,CU0020,Reguler,P007,Brownies Cokelat,Snack,L003,Jakarta Selatan,DKI Jakarta,1,30000,30000,Voucher Ongkir,ONGKIR5,0.05,1500,28500,QRIS,Selesai
TRX00142,2025-01-29,2025,1,January,Wednesday,CSV Marketplace,CSV,C003,GoFood,CU0051,Baru,P004,Nasi Ayam Geprek,Makanan,L003,Jakarta Selatan,DKI Jakarta,1,25000,25000,Tidak Ada,,0.0,0,25000,Transfer Bank,Selesai
TRX00143,2025-01-30,2025,1,January,Thursday,Database POS,Database,C004,GrabFood,CU0115,Reguler,P003,Teh Lemon,Minuman,L006,Bogor,Jawa Barat,3,15000,45000,Voucher Ongkir,ONGKIR5,0.05,2250,42750,Kartu Debit,Selesai
TRX00144,2025-01-30,2025,1,January,Thursday,API Marketplace,API,C006,Website,CU0114,Reguler,P010,Paket Hemat UMKM,Paket,L003,Jakarta Selatan,DKI Jakarta,1,45000,45000,Tidak Ada,,0.0,0,45000,E-Wallet,Selesai
TRX00145,2025-01-31,2025,1,January,Friday,Database POS,Database,C003,GoFood,CU0074,Baru,P009,Keripik Singkong,Snack,L001,Bekasi,Jawa Barat,2,16000,32000,Tidak Ada,,0.0,0,32000,QRIS,Selesai
TRX00146,2025-01-31,2025,1,January,Friday,Aplikasi Kasir Digital,POS,C004,GrabFood,CU0011,Reguler,P009,Keripik Singkong,Snack,L004,Depok,Jawa Barat,2,16000,32000,Voucher Ongkir,ONGKIR5,0.05,1600,30400,Kartu Debit,Selesai
TRX00147,2025-01-31,2025,1,January,Friday,Aplikasi Kasir Digital,POS,C004,GrabFood,CU0027,Loyal,P006,Mie Ayam Jamur,Makanan,L005,Tangerang,Banten,1,24000,24000,Tidak Ada,,0.0,0,0,E-Wallet,Refund
TRX00148,2025-01-31,2025,1,January,Friday,CSV Marketplace,CSV,C006,Website,CU0113,Reguler,P002,Es Kopi Latte,Minuman,L005,Tangerang,Banten,1,22000,22000,Diskon Produk,DISKON10,0.1,2200,19800,Kartu Debit,Selesai
TRX00149,2025-02-01,2025,2,February,Saturday,Aplikasi Kasir Digital,POS,C003,GoFood,CU0086,Baru,P007,Brownies Cokelat,Snack,L004,Depok,Jawa Barat,1,30000,30000,Diskon Produk,DISKON10,0.1,3000,27000,QRIS,Selesai
TRX00150,2025-02-01,2025,2,February,Saturday,Aplikasi Kasir Digital,POS,C003,GoFood,CU0150,Reguler,P007,Brownies Cokelat,Snack,L003,Jakarta Selatan,DKI Jakarta,3,30000,90000,Tidak Ada,,0.0,0,90000,E-Wallet,Selesai
TRX00151,2025-02-01,2025,2,February,Saturday,Database POS,Database,C006,Website,CU0022,Reguler,P011,Paket Kopi dan Snack,Paket,L006,Bogor,Jawa Barat,1,35000,35000,Diskon Produk,DISKON10,0.1,3500,31500,COD,Selesai
TRX00152,2025-02-01,2025,2,February,Saturday,Aplikasi Kasir Digital,POS,C006,Website,CU0131,Reguler,P006,Mie Ayam Jamur,Makanan,L002,Jakarta Timur,DKI Jakarta,1,24000,24000,Diskon Produk,DISKON10,0.1,2400,21600,E-Wallet,Selesai
TRX00153,2025-02-01,2025,2,February,Saturday,CSV Marketplace,CSV,C004,GrabFood,CU0020,Baru,P004,Nasi Ayam Geprek,Makanan,L003,Jakarta Selatan,DKI Jakarta,1,25000,25000,Tidak Ada,,0.0,0,25000,QRIS,Selesai
TRX00154,2025-02-01,2025,2,February,Saturday,Excel Cabang,Excel,C005,Tokopedia,CU0159,Baru,P009,Keripik Singkong,Snack,L006,Bogor,Jawa Barat,2,16000,32000,Payday Sale,PAYDAY15,0.15,4800,27200,COD,Selesai
TRX00155,2025-02-01,2025,2,February,Saturday,CSV Marketplace,CSV,C005,Tokopedia,CU0094,Reguler,P003,Teh Lemon,Minuman,L006,Bogor,Jawa Barat,2,15000,30000,Tidak Ada,,0.0,0,0,Transfer Bank,Refund
TRX00156,2025-02-02,2025,2,February,Sunday,CSV Marketplace,CSV,C005,Tokopedia,CU0121,Reseller,P008,Roti Bakar Keju,Snack,L002,Jakarta Timur,DKI Jakarta,1,20000,20000,Voucher Ongkir,ONGKIR5,0.05,1000,19000,Transfer Bank,Selesai
TRX00157,2025-02-02,2025,2,February,Sunday,API Marketplace,API,C004,GrabFood,CU0108,Reseller,P010,Paket Hemat UMKM,Paket,L004,Depok,Jawa Barat,3,45000,135000,Tidak Ada,,0.0,0,135000,Transfer Bank,Selesai
TRX00158,2025-02-02,2025,2,February,Sunday,Database POS,Database,C001,POS Kasir,CU0027,Loyal,P003,Teh Lemon,Minuman,L003,Jakarta Selatan,DKI Jakarta,3,15000,45000,Tidak Ada,,0.0,0,45000,Kartu Debit,Selesai
TRX00159,2025-02-02,2025,2,February,Sunday,API Marketplace,API,C002,ShopeeFood,CU0112,Baru,P005,Nasi Goreng Spesial,Makanan,L001,Bekasi,Jawa Barat,1,27000,27000,Tidak Ada,,0.0,0,27000,Transfer Bank,Selesai
TRX00160,2025-02-02,2025,2,February,Sunday,Excel Cabang,Excel,C004,GrabFood,CU0099,Reseller,P006,Mie Ayam Jamur,Makanan,L001,Bekasi,Jawa Barat,1,24000,24000,Tidak Ada,,0.0,0,24000,E-Wallet,Selesai
TRX00161,2025-02-02,2025,2,February,Sunday,API Marketplace,API,C006,Website,CU0074,Reseller,P006,Mie Ayam Jamur,Makanan,L001,Bekasi,Jawa Barat,3,24000,72000,Tidak Ada,,0.0,0,72000,COD,Selesai
TRX00162,2025-02-02,2025,2,February,Sunday,Database POS,Database,C004,GrabFood,CU0005,Baru,P003,Teh Lemon,Minuman,L006,Bogor,Jawa Barat,2,15000,30000,Flash Sale,FLASH20,0.2,6000,24000,Transfer Bank,Selesai
TRX00163,2025-02-02,2025,2,February,Sunday,Database POS,Database,C005,Tokopedia,CU0078,Baru,P012,Dimsum Ayam,Makanan,L005,Tangerang,Banten,1,28000,28000,Tidak Ada,,0.0,0,28000,Transfer Bank,Selesai
TRX00164,2025-02-03,2025,2,February,Monday,Aplikasi Kasir Digital,POS,C004,GrabFood,CU0148,Baru,P002,Es Kopi Latte,Minuman,L001,Bekasi,Jawa Barat,2,22000,44000,Diskon Produk,DISKON10,0.1,4400,39600,Transfer Bank,Selesai
TRX00165,2025-02-03,2025,2,February,Monday,CSV Marketplace,CSV,C003,GoFood,CU0172,Baru,P001,Kopi Susu Gula Aren,Minuman,L005,Tangerang,Banten,2,18000,36000,Tidak Ada,,0.0,0,36000,E-Wallet,Selesai
TRX00166,2025-02-03,2025,2,February,Monday,Aplikasi Kasir Digital,POS,C005,Tokopedia,CU0121,Baru,P009,Keripik Singkong,Snack,L005,Tangerang,Banten,2,16000,32000,Tidak Ada,,0.0,0,0,COD,Refund
TRX00167,2025-02-03,2025,2,February,Monday,API Marketplace,API,C001,POS Kasir,CU0169,Reguler,P005,Nasi Goreng Spesial,Makanan,L006,Bogor,Jawa Barat,3,27000,81000,Tidak Ada,,0.0,0,81000,Kartu Debit,Selesai
TRX00168,2025-02-03,2025,2,February,Monday,API Marketplace,API,C001,POS Kasir,CU0045,Loyal,P006,Mie Ayam Jamur,Makanan,L002,Jakarta Timur,DKI Jakarta,2,24000,48000,Voucher Ongkir,ONGKIR5,0.05,2400,0,COD,Refund
TRX00169,2025-02-04,2025,2,February,Tuesday,Excel Cabang,Excel,C002,ShopeeFood,CU0010,Baru,P011,Paket Kopi dan Snack,Paket,L002,Jakarta Timur,DKI Jakarta,2,35000,70000,Flash Sale,FLASH20,0.2,14000,56000,QRIS,Selesai
TRX00170,2025-02-04,2025,2,February,Tuesday,Aplikasi Kasir Digital,POS,C003,GoFood,CU0122,Baru,P001,Kopi Susu Gula Aren,Minuman,L003,Jakarta Selatan,DKI Jakarta,1,18000,18000,Voucher Ongkir,ONGKIR5,0.05,900,17100,Transfer Bank,Selesai
TRX00171,2025-02-04,2025,2,February,Tuesday,API Marketplace,API,C003,GoFood,CU0103,Loyal,P001,Kopi Susu Gula Aren,Minuman,L006,Bogor,Jawa Barat,1,18000,18000,Tidak Ada,,0.0,0,18000,COD,Selesai
TRX00172,2025-02-04,2025,2,February,Tuesday,Database POS,Database,C006,Website,CU0069,Loyal,P003,Teh Lemon,Minuman,L004,Depok,Jawa Barat,1,15000,15000,Voucher Ongkir,ONGKIR5,0.05,750,14250,COD,Selesai
TRX00173,2025-02-04,2025,2,February,Tuesday,API Marketplace,API,C005,Tokopedia,CU0170,Baru,P010,Paket Hemat UMKM,Paket,L002,Jakarta Timur,DKI Jakarta,1,45000,45000,Tidak Ada,,0.0,0,45000,COD,Selesai
TRX00174,2025-02-05,2025,2,February,Wednesday,API Marketplace,API,C004,GrabFood,CU0091,Reguler,P003,Teh Lemon,Minuman,L006,Bogor,Jawa Barat,1,15000,15000,Diskon Produk,DISKON10,0.1,1500,13500,COD,Selesai
TRX00175,2025-02-05,2025,2,February,Wednesday,Database POS,Database,C006,Website,CU0174,Baru,P001,Kopi Susu Gula Aren,Minuman,L001,Bekasi,Jawa Barat,1,18000,18000,Voucher Ongkir,ONGKIR5,0.05,900,17100,QRIS,Selesai
TRX00176,2025-02-05,2025,2,February,Wednesday,Excel Cabang,Excel,C004,GrabFood,CU0166,Reguler,P010,Paket Hemat UMKM,Paket,L006,Bogor,Jawa Barat,1,45000,45000,Tidak Ada,,0.0,0,0,COD,Dibatalkan
TRX00177,2025-02-05,2025,2,February,Wednesday,Database POS,Database,C002,ShopeeFood,CU0020,Reguler,P001,Kopi Susu Gula Aren,Minuman,L005,Tangerang,Banten,4,18000,72000,Tidak Ada,,0.0,0,72000,Kartu Debit,Selesai
TRX00178,2025-02-05,2025,2,February,Wednesday,CSV Marketplace,CSV,C003,GoFood,CU0048,Reguler,P006,Mie Ayam Jamur,Makanan,L006,Bogor,Jawa Barat,4,24000,96000,Tidak Ada,,0.0,0,0,COD,Dibatalkan
TRX00179,2025-02-06,2025,2,February,Thursday,Database POS,Database,C006,Website,CU0178,Reseller,P005,Nasi Goreng Spesial,Makanan,L003,Jakarta Selatan,DKI Jakarta,1,27000,27000,Diskon Produk,DISKON10,0.1,2700,24300,COD,Selesai
TRX00180,2025-02-06,2025,2,February,Thursday,CSV Marketplace,CSV,C004,GrabFood,CU0023,Loyal,P003,Teh Lemon,Minuman,L001,Bekasi,Jawa Barat,3,15000,45000,Tidak Ada,,0.0,0,45000,E-Wallet,Selesai
TRX00181,2025-02-07,2025,2,February,Friday,API Marketplace,API,C003,GoFood,CU0180,Reguler,P009,Keripik Singkong,Snack,L005,Tangerang,Banten,3,16000,48000,Diskon Produk,DISKON10,0.1,4800,43200,E-Wallet,Selesai
TRX00182,2025-02-07,2025,2,February,Friday,CSV Marketplace,CSV,C002,ShopeeFood,CU0142,Reguler,P002,Es Kopi Latte,Minuman,L002,Jakarta Timur,DKI Jakarta,3,22000,66000,Tidak Ada,,0.0,0,66000,COD,Selesai
TRX00183,2025-02-08,2025,2,February,Saturday,Database POS,Database,C003,GoFood,CU0135,Reguler,P002,Es Kopi Latte,Minuman,L001,Bekasi,Jawa Barat,5,22000,110000,Diskon Produk,DISKON10,0.1,11000,99000,COD,Selesai
TRX00184,2025-02-08,2025,2,February,Saturday,Excel Cabang,Excel,C003,GoFood,CU0089,Baru,P002,Es Kopi Latte,Minuman,L002,Jakarta Timur,DKI Jakarta,1,22000,22000,Diskon Produk,DISKON10,0.1,2200,19800,Kartu Debit,Selesai
TRX00185,2025-02-08,2025,2,February,Saturday,Aplikasi Kasir Digital,POS,C004,GrabFood,CU0032,Reguler,P003,Teh Lemon,Minuman,L002,Jakarta Timur,DKI Jakarta,4,15000,60000,Tidak Ada,,0.0,0,60000,E-Wallet,Selesai
TRX00186,2025-02-08,2025,2,February,Saturday,API Marketplace,API,C002,ShopeeFood,CU0073,Loyal,P006,Mie Ayam Jamur,Makanan,L006,Bogor,Jawa Barat,4,24000,96000,Tidak Ada,,0.0,0,96000,E-Wallet,Selesai
TRX00187,2025-02-08,2025,2,February,Saturday,API Marketplace,API,C002,ShopeeFood,CU0165,Baru,P009,Keripik Singkong,Snack,L003,Jakarta Selatan,DKI Jakarta,2,16000,32000,Tidak Ada,,0.0,0,32000,Kartu Debit,Selesai
TRX00188,2025-02-08,2025,2,February,Saturday,Aplikasi Kasir Digital,POS,C006,Website,CU0011,Loyal,P011,Paket Kopi dan Snack,Paket,L005,Tangerang,Banten,1,35000,35000,Flash Sale,FLASH20,0.2,7000,28000,QRIS,Selesai
TRX00189,2025-02-08,2025,2,February,Saturday,CSV Marketplace,CSV,C003,GoFood,CU0164,Baru,P011,Paket Kopi dan Snack,Paket,L005,Tangerang,Banten,3,35000,105000,Tidak Ada,,0.0,0,105000,Kartu Debit,Selesai
TRX00190,2025-02-09,2025,2,February,Sunday,API Marketplace,API,C004,GrabFood,CU0041,Reguler,P004,Nasi Ayam Geprek,Makanan,L006,Bogor,Jawa Barat,2,25000,50000,Diskon Produk,DISKON10,0.1,5000,45000,COD,Selesai
TRX00191,2025-02-09,2025,2,February,Sunday,API Marketplace,API,C002,ShopeeFood,CU0089,Reseller,P006,Mie Ayam Jamur,Makanan,L005,Tangerang,Banten,3,24000,72000,Tidak Ada,,0.0,0,72000,Transfer Bank,Selesai
TRX00192,2025-02-09,2025,2,February,Sunday,API Marketplace,API,C001,POS Kasir,CU0116,Baru,P009,Keripik Singkong,Snack,L005,Tangerang,Banten,1,16000,16000,Tidak Ada,,0.0,0,16000,QRIS,Selesai
TRX00193,2025-02-09,2025,2,February,Sunday,CSV Marketplace,CSV,C004,GrabFood,CU0084,Reseller,P007,Brownies Cokelat,Snack,L005,Tangerang,Banten,4,30000,120000,Flash Sale,FLASH20,0.2,24000,96000,E-Wallet,Selesai
TRX00194,2025-02-09,2025,2,February,Sunday,Database POS,Database,C005,Tokopedia,CU0006,Baru,P003,Teh Lemon,Minuman,L004,Depok,Jawa Barat,2,15000,30000,Tidak Ada,,0.0,0,30000,COD,Selesai
TRX00195,2025-02-09,2025,2,February,Sunday,API Marketplace,API,C005,Tokopedia,CU0153,Loyal,P004,Nasi Ayam Geprek,Makanan,L002,Jakarta Timur,DKI Jakarta,1,25000,25000,Tidak Ada,,0.0,0,25000,COD,Selesai
TRX00196,2025-02-09,2025,2,February,Sunday,CSV Marketplace,CSV,C004,GrabFood,CU0104,Reguler,P001,Kopi Susu Gula Aren,Minuman,L001,Bekasi,Jawa Barat,3,18000,54000,Diskon Produk,DISKON10,0.1,5400,48600,COD,Selesai
TRX00197,2025-02-10,2025,2,February,Monday,Excel Cabang,Excel,C003,GoFood,CU0141,Baru,P006,Mie Ayam Jamur,Makanan,L005,Tangerang,Banten,1,24000,24000,Tidak Ada,,0.0,0,24000,Kartu Debit,Selesai
TRX00198,2025-02-10,2025,2,February,Monday,Database POS,Database,C001,POS Kasir,CU0143,Reseller,P002,Es Kopi Latte,Minuman,L002,Jakarta Timur,DKI Jakarta,1,22000,22000,Bundling,BUNDLE12,0.12,2640,19360,Transfer Bank,Selesai
TRX00199,2025-02-10,2025,2,February,Monday,Excel Cabang,Excel,C005,Tokopedia,CU0086,Loyal,P009,Keripik Singkong,Snack,L004,Depok,Jawa Barat,1,16000,16000,Tidak Ada,,0.0,0,16000,Kartu Debit,Selesai
TRX00200,2025-02-11,2025,2,February,Tuesday,CSV Marketplace,CSV,C003,GoFood,CU0077,Reguler,P006,Mie Ayam Jamur,Makanan,L005,Tangerang,Banten,1,24000,24000,Diskon Produk,DISKON10,0.1,2400,21600,Kartu Debit,Selesai
TRX00201,2025-02-11,2025,2,February,Tuesday,Aplikasi Kasir Digital,POS,C006,Website,CU0095,Reguler,P009,Keripik Singkong,Snack,L004,Depok,Jawa Barat,1,16000,16000,Voucher Ongkir,ONGKIR5,0.05,800,0,QRIS,Refund
TRX00202,2025-02-11,2025,2,February,Tuesday,Excel Cabang,Excel,C006,Website,CU0168,Loyal,P010,Paket Hemat UMKM,Paket,L003,Jakarta Selatan,DKI Jakarta,2,45000,90000,Tidak Ada,,0.0,0,90000,Kartu Debit,Selesai
TRX00203,2025-02-12,2025,2,February,Wednesday,Aplikasi Kasir Digital,POS,C002,ShopeeFood,CU0098,Baru,P010,Paket Hemat UMKM,Paket,L004,Depok,Jawa Barat,2,45000,90000,Diskon Produk,DISKON10,0.1,9000,81000,Transfer Bank,Selesai
TRX00204,2025-02-12,2025,2,February,Wednesday,Excel Cabang,Excel,C002,ShopeeFood,CU0106,Reguler,P012,Dimsum Ayam,Makanan,L001,Bekasi,Jawa Barat,1,28000,28000,Tidak Ada,,0.0,0,28000,COD,Selesai
TRX00205,2025-02-13,2025,2,February,Thursday,CSV Marketplace,CSV,C001,POS Kasir,CU0170,Reguler,P012,Dimsum Ayam,Makanan,L006,Bogor,Jawa Barat,2,28000,56000,Tidak Ada,,0.0,0,56000,COD,Selesai
TRX00206,2025-02-13,2025,2,February,Thursday,API Marketplace,API,C005,Tokopedia,CU0175,Reguler,P003,Teh Lemon,Minuman,L004,Depok,Jawa Barat,2,15000,30000,Diskon Produk,DISKON10,0.1,3000,27000,E-Wallet,Selesai
TRX00207,2025-02-13,2025,2,February,Thursday,Aplikasi Kasir Digital,POS,C003,GoFood,CU0077,Loyal,P004,Nasi Ayam Geprek,Makanan,L002,Jakarta Timur,DKI Jakarta,1,25000,25000,Flash Sale,FLASH20,0.2,5000,20000,Transfer Bank,Selesai
TRX00208,2025-02-13,2025,2,February,Thursday,API Marketplace,API,C004,GrabFood,CU0071,Baru,P008,Roti Bakar Keju,Snack,L003,Jakarta Selatan,DKI Jakarta,2,20000,40000,Flash Sale,FLASH20,0.2,8000,32000,Kartu Debit,Selesai
TRX00209,2025-02-13,2025,2,February,Thursday,CSV Marketplace,CSV,C003,GoFood,CU0021,Reguler,P007,Brownies Cokelat,Snack,L004,Depok,Jawa Barat,1,30000,30000,Tidak Ada,,0.0,0,30000,COD,Selesai
TRX00210,2025-02-14,2025,2,February,Friday,API Marketplace,API,C005,Tokopedia,CU0036,Baru,P004,Nasi Ayam Geprek,Makanan,L002,Jakarta Timur,DKI Jakarta,4,25000,100000,Diskon Produk,DISKON10,0.1,10000,90000,Kartu Debit,Selesai
